"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 23 22:43:40 GMT 2022","Fri Dec 23 22:43:55 GMT 2022","15734","Suite","Check Cita","ui.cita2.checkCitaIsAvailable","ui.cita2.checkCitaIsAvailable","testCitaIsAvailable","testCitaIsAvailable",""
